Unit_Id,Is_Unit_Ambiguous,Is_Unit_State_Finalized,Trusted_Judgements,Last_Judgement_Date,Judgement_Remarks,Patient_Relation_Type,Percent_Patient_Relation_Type,Chemical_Id,Chemical_Name,Disease_Id,Disease_Name,Form_Sentence,Sentence_Id,Relation_Pair_Id,Patient_Relation_Type_Verification,Patient_Relation_Type_Verification_Reason
770959426,false,true,5,2015-08-15T02:17:00,,No Relation,0.811,D006632,histamine,D003072,sleep or cognitive disorders,Antagonism of the histamine-H(3) receptor is one tactic being explored to increase wakefulness for the treatment of disorders such as excessive daytime sleepiness (EDS) as well as other sleep or cognitive disorders.,19722526_1,19722526_D006632_D003072,,
770959427,false,true,5,2015-08-14T21:41:00,,No Relation,0.8129,D006859,H,D012893,daytime sleepiness,Antagonism of the histamine-H(3) receptor is one tactic being explored to increase wakefulness for the treatment of disorders such as excessive daytime sleepiness (EDS) as well as other sleep or cognitive disorders.,19722526_1,19722526_D006859_D012893,,
770959428,false,true,5,2015-08-15T01:23:00,,No Relation,0.8111,D006632,histamine,D012893,daytime sleepiness,Antagonism of the histamine-H(3) receptor is one tactic being explored to increase wakefulness for the treatment of disorders such as excessive daytime sleepiness (EDS) as well as other sleep or cognitive disorders.,19722526_1,19722526_D006632_D012893,,
770959429,false,true,5,2015-08-15T00:20:00,,No Relation,0.8086,D006859,H,D003072,sleep or cognitive disorders,Antagonism of the histamine-H(3) receptor is one tactic being explored to increase wakefulness for the treatment of disorders such as excessive daytime sleepiness (EDS) as well as other sleep or cognitive disorders.,19722526_1,19722526_D006859_D003072,,
770959430,false,true,5,2015-08-14T21:12:00,,No Relation,1,C426063,Vardenafil,D007172,ED/erectile dysfunction,Vardenafil is reported to improve success rates in the maintenance of an erection sufficient for completion of intercourse (SEP-3) compared with placebo in erectile dysfunction (ED) patients who attempted intercourse from as early as 15 minutes after dosing.,19732311_1,19732311_C426063_D007172,,
770959431,false,true,5,2015-08-14T23:29:00,,No Relation,1,C426063,vardenafil,D003920,DM,To determine whether early onset of activity with vardenafil is also achievable in ED patients with DM.,19732311_4,19732311_C426063_D003920,,
770959432,false,true,5,2015-08-15T01:46:00,,No Relation,1,C426063,vardenafil,D007172,ED,To determine whether early onset of activity with vardenafil is also achievable in ED patients with DM.,19732311_4,19732311_C426063_D007172,,
770959433,false,true,5,2015-08-15T00:48:00,,No Relation,1,C426063,Vardenafil,D003920,DM,Vardenafil improved successful intercourse rates compared with placebo in Japanese DM patients who inserted from as early as 15 minutes to >120 minutes after dosing.,19732311_13,19732311_C426063_D003920,,
770959434,false,true,5,2015-08-15T00:25:00,,No Relation,1,D016190,carboplatin,D009369,ovarian cancer,"Between January 1998 and April 2004, we reviewed the records of 95 patients with high-risk, early stage epithelial ovarian cancer who had elevated CA125 levels at the time of diagnosis and were complete responders after 6 cycles of adjuvant paclitaxel/carboplatin chemotherapy.",19818996_2,19818996_D016190_D009369,,
770959435,false,true,5,2015-08-15T00:58:00,,No Relation,1,D017239,paclitaxel,D009369,ovarian cancer,"Between January 1998 and April 2004, we reviewed the records of 95 patients with high-risk, early stage epithelial ovarian cancer who had elevated CA125 levels at the time of diagnosis and were complete responders after 6 cycles of adjuvant paclitaxel/carboplatin chemotherapy.",19818996_2,19818996_D017239_D009369,,
770959436,false,true,5,2015-08-14T23:48:00,,Direct,0.5984,D001548,benzalkonium chloride,D007249,inflammation,Evaluation of biomarkers of inflammation in response to benzalkonium chloride on corneal and conjunctival epithelial cells.,19857103_0,19857103_D001548_D007249,,
770959437,false,true,5,2015-08-14T23:02:00,,No Relation,0.7997,D006861,H(2)O(2),D007249,inflammation,"To evaluate the inflammation BAK causes to the ocular surface, enzyme linked immunosorbant assays (ELISAs) were utilized to quantify the levels of inflammatory biomarkers in response to BAK and/or H(2)O(2).",19857103_5,19857103_D006861_D007249,,
770959438,false,true,5,2015-08-14T21:22:00,,No Relation,1,D006861,H(2)O(2),D009336,necrosis,"Additional experimentation was performed in which testing solutions were replaced with media after 1 h and the resulting supernatants quantified after 24 h. BAK induced significant amounts of interleukin (IL-) 1 and tumor necrosis factor (TNF), but only moderate amounts of C-reactive protein (CRP), IL- 10 and 12, and H(2)O(2).",19857103_7,19857103_D006861_D009336,,
770959439,false,true,5,2015-08-14T21:54:00,,No Relation,1,D012293,rifampicin,D014376,tuberculosis,Molecular characterisation of rifampicin-resistant Mycobacterium tuberculosis strains from Morocco.,19861020_0,19861020_D012293_D014376,,
770959440,false,true,5,2015-08-14T23:50:00,,No Relation,1,D012293,rifampicin/RMP,D014376,tuberculosis,Mutations in the rpoB gene associated with rifampicin (RMP) resistance were studied in 47 RMP-resistant and 147 RMP-susceptible clinical strains of Mycobacterium tuberculosis from Morocco using probe-based assay and DNA sequencing.,19861020_1,19861020_D012293_D014376,,
770959441,false,true,5,2015-08-15T00:50:00,,No Relation,1,C045463,leflunomide,D001172,rheumatoid arthritis,Recurrent pneumothorax associated with pulmonary nodules after leflunomide therapy in rheumatoid arthritis: a case report and review of the literature.,19862529_0,19862529_C045463_D001172,,
770959442,false,true,5,2015-08-14T23:00:00,,Direct,1,D008727,methotrexate,D012218,rheumatoid nodule,"Antirheumatic drugs, methotrexate, leflunomide (LEF), infliximab and etanercept, were known as risk factors for developing rheumatoid nodule.",19862529_4,19862529_D008727_D012218,,
770959443,false,true,5,2015-08-15T01:19:00,,Direct,1,C045463,leflunomide,D012218,rheumatoid nodule,"Antirheumatic drugs, methotrexate, leflunomide (LEF), infliximab and etanercept, were known as risk factors for developing rheumatoid nodule.",19862529_4,19862529_C045463_D012218,,
770959444,false,true,5,2015-08-14T22:09:00,,No Relation,1,D005996,nitroglycerin,D054058,acute coronary syndromes,"Current guidelines call for nitroglycerin to be prescribed in patients with coronary heart disease, including those with stable angina and those recovering from acute coronary syndromes and myocardial infarction.",19887953_1,19887953_D005996_D054058,,
770959445,false,true,5,2015-08-15T01:48:00,,No Relation,1,D005996,nitroglycerin,D009203,myocardial infarction,"Current guidelines call for nitroglycerin to be prescribed in patients with coronary heart disease, including those with stable angina and those recovering from acute coronary syndromes and myocardial infarction.",19887953_1,19887953_D005996_D009203,,
770959446,false,true,5,2015-08-15T00:37:00,,No Relation,1,D005996,nitroglycerin,D060050,stable angina,"Current guidelines call for nitroglycerin to be prescribed in patients with coronary heart disease, including those with stable angina and those recovering from acute coronary syndromes and myocardial infarction.",19887953_1,19887953_D005996_D060050,,
770959447,false,true,5,2015-08-15T01:09:00,,No Relation,1,D005996,nitroglycerin,D003327,coronary heart disease,"Current guidelines call for nitroglycerin to be prescribed in patients with coronary heart disease, including those with stable angina and those recovering from acute coronary syndromes and myocardial infarction.",19887953_1,19887953_D005996_D003327,,
770959448,false,true,5,2015-08-14T21:29:00,,No Relation,1,D005996,nitroglycerin,D017202,myocardial ischemia,"These patients are at risk for coronary events, and nitroglycerin may be required to treat acute symptoms of myocardial ischemia.",19887953_2,19887953_D005996_D017202,,
770959449,false,true,5,2015-08-15T00:16:00,,No Relation,1,D005996,nitroglycerin,D003327,coronary heart disease,The prescription of nitroglycerin is frequently omitted in patients with coronary heart disease.,19887953_11,19887953_D005996_D003327,,
770959450,false,true,5,2015-08-14T21:12:00,,No Relation,0.799,D005947,glucose,D009062,oral glucose tolerance,"Fasting glucose, insulin, lipid, and lipoprotein profiles; oral glucose tolerance; insulin secretion and insulin-mediated glucose disposal by hyperglycemic clamp; and body composition by dual energy X-ray absorptiometry were determined before and after lopinavir/ritonavir administration.",19890203_5,19890203_D005947_D009062,,
770959451,false,true,5,2015-08-15T00:47:00,,No Relation,1,C558899,lopinavir/ritonavir,D007003,Fasting glucose,"Fasting glucose, insulin, lipid, and lipoprotein profiles; oral glucose tolerance; insulin secretion and insulin-mediated glucose disposal by hyperglycemic clamp; and body composition by dual energy X-ray absorptiometry were determined before and after lopinavir/ritonavir administration.",19890203_5,19890203_C558899_D007003,,
770959452,false,true,5,2015-08-14T23:32:00,,No Relation,0.794,D005947,glucose,D007003,Fasting glucose,"Fasting glucose, insulin, lipid, and lipoprotein profiles; oral glucose tolerance; insulin secretion and insulin-mediated glucose disposal by hyperglycemic clamp; and body composition by dual energy X-ray absorptiometry were determined before and after lopinavir/ritonavir administration.",19890203_5,19890203_D005947_D007003,,
770959453,false,true,5,2015-08-15T02:33:00,,No Relation,0.7892,C558899,lopinavir/ritonavir,D009062,oral glucose tolerance,"Fasting glucose, insulin, lipid, and lipoprotein profiles; oral glucose tolerance; insulin secretion and insulin-mediated glucose disposal by hyperglycemic clamp; and body composition by dual energy X-ray absorptiometry were determined before and after lopinavir/ritonavir administration.",19890203_5,19890203_C558899_D009062,,
770959454,false,true,5,2015-08-14T22:35:00,,No Relation,1,D005947,glucose,D009062,oral glucose tolerance,"There was no change in first-phase insulin secretion (2.82 +/- 0.30 versus 2.71 +/- 0.31 nmol/l; P = 0.60), as well as fasting insulin and glucose levels, oral glucose tolerance, or insulin-mediated glucose disposal after 4 weeks administration of lopinavir/ritonavir.",19890203_6,19890203_D005947_D009062,,
770959455,false,true,5,2015-08-14T21:08:00,,No Relation,0.7928,D019438,ritonavir,D009062,oral glucose tolerance,"There was no change in first-phase insulin secretion (2.82 +/- 0.30 versus 2.71 +/- 0.31 nmol/l; P = 0.60), as well as fasting insulin and glucose levels, oral glucose tolerance, or insulin-mediated glucose disposal after 4 weeks administration of lopinavir/ritonavir.",19890203_6,19890203_D019438_D009062,,
770959456,false,true,5,2015-08-14T22:00:00,,No Relation,1,D061466,lopinavir,D009062,oral glucose tolerance,"There was no change in first-phase insulin secretion (2.82 +/- 0.30 versus 2.71 +/- 0.31 nmol/l; P = 0.60), as well as fasting insulin and glucose levels, oral glucose tolerance, or insulin-mediated glucose disposal after 4 weeks administration of lopinavir/ritonavir.",19890203_6,19890203_D061466_D009062,,
770959457,false,true,5,2015-08-14T21:18:00,,No Relation,0.808,D008712,methicillin,D018461,tissue infections,The role of antimicrobial therapy for treatment of uncomplicated skin and soft tissue infections from community-acquired methicillin-resistant Staphylococcus aureus in children.,19949756_0,19949756_D008712_D018461,,
770959458,false,true,5,2015-08-14T21:37:00,,No Relation,0.6208,D008712,methicillin,D007239,infections,Community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) infections in skin and soft tissues are increasing in children in Taiwan.,19949756_1,19949756_D008712_D007239,,
770959459,false,true,5,2015-08-15T02:30:00,,No Relation,1,C078284,Panton-Valentine leukocidin,D018461,tissue infections,"This study investigated the outcomes of therapy with or without appropriate antibiotics among children with CA-MRSA skin and soft tissue infections (SSTIs), and analyzed the outcomes of management among children with Panton-Valentine leukocidin (PVL)-positive strains and PVL-negative strains.",19949756_2,19949756_C078284_D018461,,
770959460,false,true,5,2015-08-15T01:20:00,,No Relation,1,D016210,methacholine,D001249,asthma,"Prolonged bronchoprotection against inhaled methacholine by inhaled BI 1744, a long-acting beta(2)-agonist, in patients with mild asthma.",20004781_0,20004781_D016210_D001249,,
770959461,false,true,5,2015-08-14T22:27:00,,No Relation,1,D016210,methacholine,D001249,asthma,To examine the bronchoprotective effects of single doses of BI 1744 against methacholine provocation in subjects with mild asthma.,20004781_3,20004781_D016210_D001249,,
770959462,false,true,5,2015-08-14T22:11:00,,No Relation,0.7976,D005472,5-FU,D013274,gastric cancer,HIF-1alpha is an unfavorable determinant of relapse in gastric cancer patients who underwent curative surgery followed by adjuvant 5-FU chemotherapy.,20020496_0,20020496_D005472_D013274,,
770959463,false,true,5,2015-08-14T21:42:00,,No Relation,1,D005472,5-FU/5-fluorouracil,D013274,gastric cancer,"Among several chemotherapeutic agents, 5-fluorouracil (5-FU) has been widely used as a key drug in adjuvant chemotherapy for gastric cancer.",20020496_1,20020496_D005472_D013274,,
770959464,false,true,5,2015-08-14T21:42:00,,No Relation,1,D005472,5-FU,D013274,gastric cancer,We established 2 HIF-1alpha knockdown gastric cancer cell lines in order to clarify the role of HIF-1alpha in chemo-resistance against 5-FU.,20020496_5,20020496_D005472_D013274,,
770959465,false,true,5,2015-08-14T21:53:00,,No Relation,0.7887,D005472,5-FU,D013274,gastric cancer,"In conclusion, the current study confirmed, for the first time that HIF-1alpha expression is an independent risk factor for relapse in high-risk gastric cancer patients who underwent curative surgery followed by adjuvant 5-FU chemotherapy.",20020496_10,20020496_D005472_D013274,,
770959466,false,true,5,2015-08-15T00:27:00,,No Relation,1,D002945,Cisplatin,D009369,tumours,Cisplatin remains a principal chemotherapy agent in the treatment of many solid tumours.,20084783_1,20084783_D002945_D009369,,
